PassengerId,Name,HomePlanet,Cabin,Age,Transported
0504_05,Azharga Unpasine,Europa,B/19/S,18.0,True
0504_06,Alheneb Unpasine,,B/19/S,53.0,True
0506_01,Kad Backe,Mars,F/91/S,23.0,True
0507_01,Kylen Mccarry,Earth,G/74/S,39.0,True
0510_01,Astrark Sinecthex,Europa,C/16/P,59.0,True
0512_01,Sadirak Nateansive,Europa,D/18/S,32.0,True
0512_02,Ankalik Nateansive,Europa,D/18/S,55.0,True
0513_01,Rayley Blandez,Earth,G/78/P,21.0,True
0515_01,Alramix Swinvul,Europa,B/20/S,50.0,True
0516_01,Vindem Eneurordry,Europa,A/6/S,55.0,False
0517_01,Jandy Kimons,Earth,F/109/P,,False
0518_01,Soyos Parta,,F/92/S,35.0,True
0519_01,Ryany Farleyatton,Earth,G/77/S,,True
0520_01,Bel Mcguirez,Earth,G/78/S,55.0,False
0521_01,Hery Hornettoney,Earth,E/32/S,23.0,True
0522_01,Glenry Parklaney,Earth,E/33/P,42.0,False
0523_01,Helley Joyneidez,Earth,E/33/S,35.0,True
0525_01,Wenise Mirezavis,Earth,,47.0,True
0527_01,Supce Stité,Mars,F/93/S,,False
0527_02,Llat Stité,Mars,F/93/S,34.0,True
0528_01,Alasmon Stiven,Europa,C/17/P,46.0,False
0529_01,Ericia Sellahaney,Earth,G/81/P,26.0,False
0531_01,Estine Alentonway,Earth,G/82/P,1.0,False
0531_02,Darley Alentonway,Earth,G/82/P,,True
0533_01,Tops Stike,Mars,D/21/P,33.0,False
0534_01,Asellux Parbage,Europa,B/23/P,34.0,False
0534_02,Weia Parbage,Europa,B/23/P,49.0,False
0537_01,Kylen Staffersby,Earth,G/83/P,22.0,False
0538_01,Walla Swanardy,Earth,F/110/P,28.0,True
0539_01,Tard Nalanet,Europa,C/18/P,,True
0539_02,Achyon Nalanet,Europa,C/18/P,36.0,True
0539_03,Alderak Nalanet,,C/18/P,30.0,True
0539_04,Betenif Nalanet,Europa,C/18/P,49.0,True
0539_05,Mardyon Nalanet,Europa,C/18/P,38.0,False
0540_01,Jell Conie,Mars,F/95/S,31.0,True
0540_02,Rantax Conie,,F/95/S,17.0,False
0542_01,Landa Ments,Earth,G/84/P,26.0,False
0545_01,Kaye Sextones,Earth,F/111/P,23.0,False
0546_01,Shawne Stenson,Earth,F/96/S,24.0,False
0547_01,Trick Weavesend,Earth,F/97/S,23.0,False
0548_01,Kariel Webstes,Earth,E/36/S,24.0,True
0549_01,Warets Watte,Mars,D/19/S,32.0,True
0549_02,Guans Watte,Mars,F/98/S,43.0,True
0550_01,Maen Cleminglas,Earth,F/99/S,23.0,True
0551_01,Stene Bradlerson,Earth,G/80/S,42.0,False
0552_01,Minkab Brathful,Europa,C/21/S,29.0,True
0553_01,Tope Valindle,Europa,C/19/P,40.0,True
0553_02,Gluinol Valindle,Europa,C/19/P,37.0,True
0555_01,Alraixa Graciansus,Europa,C/20/P,61.0,True
0555_02,Alhain Graciansus,Europa,C/20/P,33.0,False
0556_01,Jilla Rames,Earth,F/100/S,19.0,True
0559_01,Margia Harmond,Earth,F/102/S,21.0,False
0560_01,Anniey Hortez,Earth,G/81/S,4.0,False
0560_02,Tonyn Hortez,Earth,G/81/S,12.0,True
0560_03,Annah Josey,,F/103/S,44.0,True
0561_01,Jessa Flemaney,Earth,G/82/S,22.0,False
0563_01,Hamsp Petie,Mars,F/114/P,33.0,False
0564_01,Bath Dinsprody,Europa,B/24/P,32.0,True
0564_02,Taura Dinsprody,Europa,B/24/P,28.0,True
0564_03,Aldibi Dinsprody,Europa,B/24/P,28.0,False
0565_01,Cines Ble,Mars,F/115/P,31.0,False
0566_01,Muls Mish,Mars,E/37/S,13.0,True
0567_01,Jeron Munozanson,Earth,G/83/S,14.0,True
0568_01,Enibik Baciffhaut,Europa,D/20/S,33.0,False
0568_02,Pentard Baciffhaut,Europa,D/20/S,,True
0569_01,Tin Merce,Earth,F/116/P,23.0,True
0570_01,Chard Tramsor,Europa,C/22/S,36.0,True
0571_01,Branev Ousious,Europa,C/21/P,22.0,True
0571_02,Alchium Ousious,Europa,C/21/P,19.0,False
0571_03,Bahoton Ousious,Europa,C/21/P,42.0,True
0571_04,Izark Hednigic,Europa,C/21/P,30.0,True
0571_05,Polam Ousious,Europa,C/21/P,16.0,True
0571_06,Hasich Ousious,Europa,C/21/P,55.0,False
0571_07,Isoton Ousious,Europa,C/21/P,55.0,True
0572_01,Lesley Lamberguson,Earth,F/105/S,19.0,False
0573_01,Deandy Dickley,Earth,F/117/P,,False
0575_01,Minoton Bootty,Europa,E/34/P,18.0,True
0576_01,Melice Herry,Earth,F/107/S,21.0,False
0577_01,Gwendy Holson,Earth,G/86/P,65.0,False
0579_01,Greggy Trankliney,Earth,F/108/S,55.0,True
0579_02,Scotty Trankliney,Earth,G/85/S,50.0,False
0580_01,Guye Wagnerray,Earth,G/87/P,49.0,True
0581_01,Chael Woodgezalez,Earth,E/38/S,22.0,False
0582_01,Dicks Chort,Mars,F/118/P,33.0,True
0583_01,Muebix Erle,Mars,F/109/S,3.0,True
0583_02,Beeres Erle,Mars,F/109/S,0.0,True
0583_03,Cricks Erle,Mars,F/109/S,33.0,True
0585_01,Graven Fone,Mars,F/120/P,48.0,True
0585_02,Sugard Fone,Mars,F/120/P,5.0,True
0585_03,Flams Fone,Mars,D/22/P,23.0,False
0586_01,Askeid Oillicaly,Europa,D/23/P,53.0,True
0587_01,Gorn Tecre,Mars,F/121/P,18.0,False
0588_01,Camiet Delazarson,Earth,G/89/P,20.0,False
0589_01,Maya Hardley,Earth,E/35/P,23.0,False
0590_01,Chelsa Burchanez,Earth,G/90/P,48.0,False
0591_01,Loreen Mcclayton,Earth,G/86/S,19.0,False
0593_01,Hon Kra,Mars,D/24/P,,False
0594_01,Joana Flynner,Earth,G/87/S,9.0,False
0594_02,Cores Flynner,,E/39/S,24.0,False
0596_01,Ton Gene,Mars,F/123/P,46.0,True
0597_01,Arllia Roachoanand,Earth,G/91/P,23.0,True
0597_02,Bertle Roachoanand,Earth,G/91/P,21.0,False
0598_01,Gabrin Buckeelez,Earth,G/89/S,19.0,False
0599_01,Losp Crité,Mars,F/124/P,0.0,True
0599_02,Bases Crité,Mars,F/124/P,4.0,True
0599_03,Apple Crité,Mars,F/124/P,26.0,False
0599_04,Honjay Crité,Mars,F/124/P,9.0,True
0600_01,Muonon Ormler,Europa,C/23/S,24.0,True
0602_01,Seats Brine,Mars,F/125/P,24.0,True
0602_02,Oats Brine,Mars,E/36/P,25.0,False
0602_03,Rana Brine,Mars,F/125/P,21.0,True
0603_01,Lyny Scheron,Earth,F/126/P,21.0,False
0607_01,Dyonium Hontichre,Europa,C/22/P,37.0,False
0607_02,Mino Hontichre,Europa,C/22/P,44.0,False
0607_03,Pola Hontichre,Europa,C/22/P,43.0,False
0608_01,Maril Rilley,Earth,G/94/P,7.0,True
0609_01,Guteda Sacle,Mars,F/128/P,33.0,False
0610_01,Erie Potters,Earth,F/129/P,24.0,False
0611_01,Paulas Klinson,Earth,G/90/S,31.0,True
0612_01,Achyon Ranaly,Europa,B/25/P,27.0,True
0614_01,Feline Carterson,Earth,G/91/S,34.0,True
0615_01,Blancy Pollarkeeks,Earth,G/92/S,58.0,False
0615_02,Elina Hodes,Earth,G/92/S,7.0,True
0615_03,Stance Hodes,Earth,G/92/S,3.0,True
0618_01,Philda Yorkland,Earth,G/95/P,21.0,True
0618_02,Troyce Yorkland,Earth,F/131/P,21.0,False
0619_01,Scellus Holatirint,Europa,C/24/S,39.0,True
0619_02,Ankabit Holatirint,Europa,C/24/S,43.0,True
0623_01,Ellene Gaington,Earth,G/93/S,22.0,True
0628_01,Joela Gainebergan,Earth,F/133/P,44.0,True
0629_01,Rickie Portananney,Earth,G/96/P,38.0,False
0630_01,Cord Anpie,Mars,F/112/S,32.0,True
0631_01,Croos She,Mars,F/113/S,55.0,True
0633_01,Cakes Gread,Mars,D/25/P,31.0,False
0634_01,Patoya Wolfaddox,Earth,F/135/P,39.0,False
0635_01,Ronna Powery,Earth,G/94/S,35.0,True
0635_02,Millia Powery,Earth,E/43/S,37.0,False
0636_01,Craine Santantines,Earth,F/136/P,13.0,False
0636_02,Loresa Santantines,Earth,F/136/P,21.0,False
0637_01,Cowl Pamca,Mars,E/44/S,20.0,False
0638_01,Eleonon Geoconne,Europa,B/28/P,20.0,True
0639_01,Dory Wooterston,Earth,F/137/P,63.0,True
0641_01,Krisa Yanton,Earth,F/114/S,36.0,False
0642_01,Dilatik Kiling,Europa,C/25/S,29.0,True
0642_02,Aviton Kiling,Europa,C/25/S,36.0,True
0642_03,Chabik Kiling,Europa,C/25/S,79.0,False
0642_04,Tachir Kiling,Europa,C/25/S,30.0,True
0642_05,Duhrk Kiling,Europa,C/25/S,30.0,True
0643_01,Tran Watie,Mars,F/138/P,19.0,True
0644_01,Hadlam Prucerod,Europa,E/38/P,33.0,True
0645_01,Troyra Grahangory,Earth,G/98/P,20.0,False
0646_01,Errim Trattle,Europa,C/26/S,38.0,True
0647_01,Lidex Deeke,Mars,F/115/S,7.0,True
0647_02,Anack Deeke,Mars,F/115/S,58.0,True
0647_03,Oareel Deeke,Mars,F/115/S,33.0,False
0650_01,Eulah Hammonton,Earth,G/95/S,3.0,True
0653_01,Rionk Paska,Mars,E/45/S,39.0,True
0655_01,Phios Cure,Mars,E/39/P,37.0,True
0656_01,Nicey Gordond,Earth,G/101/P,32.0,False
0657_01,,Earth,F/117/S,28.0,True
0657_02,Glenna Cardner,Earth,G/97/S,38.0,False
0658_01,Ernice Jarvey,Earth,F/118/S,21.0,False
0659_01,Stal Andackson,Earth,G/98/S,18.0,True
0660_01,Leonyl Saley,Earth,G/99/S,15.0,False
0661_01,Misadr Ticagent,Europa,C/23/P,44.0,False
0663_01,Jeroy Buckentry,Earth,F/140/P,44.0,True
0664_01,Jabba Cylistrand,Europa,E/46/S,36.0,False
0665_01,Cineys Winie,,F/141/P,28.0,True
0665_02,Lix Winie,Mars,F/141/P,15.0,False
0668_01,Rician Torrez,Earth,F/142/P,45.0,False
0669_01,Elanie Hardson,Earth,F/143/P,26.0,False
0671_01,Veroy Santry,Earth,G/102/P,46.0,True
0672_01,Josey Carreralend,Earth,G/103/P,25.0,False
0674_01,Grette Dillips,Earth,G/101/S,46.0,False
0677_01,Lorian Josey,Earth,G/102/S,15.0,False
0678_01,Bettie Moodman,Earth,G/103/S,37.0,False
0679_01,Vana Nichoan,Earth,G/104/S,20.0,False
0680_01,Garyan Garnes,Earth,G/105/P,45.0,False
0680_02,Annard Garnes,Earth,G/105/P,7.0,False
0680_03,Joandy Camerrison,Earth,G/105/P,5.0,False
0682_01,Grany Cla,Mars,F/121/S,38.0,True
0683_01,Wheals Parté,Mars,F/144/P,30.0,False
0684_01,Sug Conie,Mars,F/145/P,,True
0684_02,Trohs Conie,Mars,F/145/P,0.0,True
0684_03,Jack Conie,Mars,F/145/P,20.0,True
0685_01,Arl Lerez,Earth,E/41/P,41.0,False
0686_01,Permit Bert,Mars,F/146/P,18.0,True
0686_02,Cheat Bert,Mars,D/30/P,29.0,False
0687_01,Lix Concy,Mars,D/23/S,19.0,False
0688_01,Goos Erpie,Mars,E/48/S,34.0,False
0689_01,Chard Motive,Europa,B/25/S,36.0,True
0690_01,Yapich Start,Mars,F/122/S,54.0,True
0691_01,Bubbix Potte,Mars,E/49/S,19.0,False
0691_02,Fis Potte,Mars,F/123/S,21.0,False
0691_03,Moss Potte,Mars,E/49/S,23.0,True
0693_01,Mothab Dedometeel,Europa,,35.0,True
0693_02,Tetraix Dedometeel,Europa,C/27/S,34.0,False
0696_01,Stany Haydenzier,Earth,G/107/S,22.0,True
0697_01,Dixiel Buchansen,Earth,F/147/P,24.0,True
0699_01,Roswal Sha,Mars,F/126/S,18.0,True
0699_02,Flyros Rhuba,Mars,D/24/S,24.0,False
0701_01,Menkibi Voliat,Europa,D/25/S,33.0,True
0702_01,Briane Sellahaney,Earth,F/127/S,24.0,False
0703_01,Brank Estein,Earth,G/108/S,18.0,True
0704_01,Adanne Wartyson,Earth,G/107/P,19.0,True
0705_01,Denny Mccarveymon,Earth,F/149/P,43.0,True
0707_01,Jorgie Haydenzier,Earth,G/109/S,44.0,True
0709_01,Astorux Missefle,Europa,A/7/S,25.0,True
0709_02,Thaban Missefle,Europa,A/7/S,25.0,True
0709_03,Props Missefle,Europa,,23.0,True
0710_01,Nute Coflé,Mars,E/42/P,23.0,False
0712_01,Pik Apeau,Mars,F/150/P,20.0,False
0712_02,Crans Apeau,Mars,F/150/P,2.0,True
0713_01,Vivia Stantiagord,Earth,E/50/S,26.0,False
0714_01,Erie Rilley,Earth,G/109/P,38.0,True
0714_02,Claine Rilley,Earth,G/109/P,1.0,False
0714_03,Sony Rilley,Earth,G/109/P,12.0,True
0714_04,Charry Rilley,Earth,G/109/P,2.0,False
0714_05,Jeanny Rilley,Earth,G/109/P,25.0,False
0714_06,Man Rilley,Earth,G/109/P,1.0,True
0714_07,Brene Rilley,Earth,G/109/P,0.0,True
0715_01,Izarfik Unconary,Europa,,54.0,True
0718_01,Alendy Mondsey,Earth,E/43/P,21.0,False
0719_01,Naros Reate,Mars,E/44/P,19.0,False
0724_01,Mela Bensley,Earth,F/132/S,24.0,False
0726_01,Verly Fitzgerson,Earth,G/111/P,20.0,False
0727_01,Branda Potthews,Earth,F/133/S,23.0,True
0728_01,Johna Currisones,Earth,F/134/S,29.0,True
0729_01,Briam Lewinton,Earth,E/53/S,14.0,True
0732_01,Jilla Bairdford,Earth,,19.0,False
0733_01,Lulah Hamberterry,Earth,F/153/P,23.0,False
0734_01,Elinda Ewiseston,Earth,F/154/P,62.0,False
0736_01,Lerion Mcbritts,Earth,F/156/P,23.0,False
0737_01,Charmus Inghtal,Europa,C/28/S,65.0,False
0738_01,Ran Pread,Mars,F/157/P,47.0,True
0740_01,Dyonevi Sageng,Europa,C/24/P,67.0,False
0740_02,Zaurah Sageng,Europa,C/24/P,14.0,True
0740_03,Thab Sageng,Europa,C/24/P,41.0,False
0743_01,Loree Brighttt,Earth,G/111/S,14.0,True
0746_01,Milyla Waltonnedy,Earth,G/112/S,19.0,False
0750_01,Tiney Kramosley,Earth,F/140/S,22.0,False
0753_01,Mesarix Ennalve,Europa,A/4/P,34.0,True
0753_02,,Europa,A/4/P,65.0,False
0753_03,Matan Ennalve,Europa,,42.0,True
0754_01,Atikard Fusimodent,Europa,D/31/P,22.0,True
0756_01,Ashelik Ainserfle,Europa,B/27/S,54.0,True
0756_02,Ranon Geraing,Europa,B/27/S,34.0,False
0756_03,Hadalm Ainserfle,Europa,B/27/S,27.0,True
0757_01,Mins Traie,Mars,D/33/P,67.0,False
0761_01,Izarki Fliblerolt,Europa,C/26/P,33.0,True
0762_01,Elody Hubbarrison,Earth,G/114/S,30.0,False
0764_01,Danna Toddleton,Earth,G/115/S,22.0,False
0765_01,Frus Burle,Mars,F/142/S,35.0,True
0765_02,Ponts Burle,Mars,F/142/S,23.0,False
0767_01,Francy Meltonway,Earth,G/116/S,49.0,False
0768_01,Maiam Oilloody,Europa,B/32/P,36.0,False
0768_02,Arix Oilloody,Europa,B/32/P,31.0,True
0769_01,Astrah Reeddommy,Europa,B/28/S,54.0,True
0770_01,Alendy Mclardson,Earth,G/117/S,0.0,False
0770_02,Sanney Mclardson,Earth,G/117/S,,False
0770_03,Hughy Mclardson,Earth,G/117/S,54.0,False
0770_04,Kimmy Mclardson,Earth,G/117/S,10.0,False
0770_05,Harlen Mclardson,Earth,G/117/S,0.0,True
0770_06,,Earth,G/117/S,7.0,True
0771_01,Troyra Steeletters,Earth,G/112/P,25.0,False
0772_01,Minoton Hednigic,Europa,E/56/S,37.0,False
0772_02,Halleth Plegred,Europa,E/56/S,15.0,True
0772_03,Weia Hednigic,,E/56/S,26.0,True
0772_04,Arrain Hednigic,Europa,E/56/S,7.0,True
0773_01,Gwendy Beston,Earth,F/143/S,30.0,False
0776_01,Breney Roycentes,Earth,F/161/P,19.0,True
0777_01,Wasalm Plattering,Europa,A/5/P,30.0,False
0779_01,Holey Rodger,Earth,F/162/P,21.0,False
0781_01,Diandy Valexandez,Earth,G/118/S,21.0,False
0782_01,Clus Walé,Mars,F/163/P,59.0,True
0784_01,Grafirk Aiming,Europa,C/33/S,28.0,True
0785_01,Francy Hughriend,Earth,F/165/P,32.0,False
0786_01,Robyny Hartz,Earth,G/113/P,19.0,True
0787_01,Ritany Quinnerry,Earth,G/114/P,7.0,False
0788_01,,Earth,F/166/P,16.0,False
0789_01,Mesath Imprank,Europa,A/8/S,31.0,False
0789_02,Auvan Frolestty,Europa,A/8/S,30.0,False
0789_03,Zaninon Frolestty,Europa,A/8/S,26.0,True
0790_01,Fanne Pottmanley,Earth,G/119/S,20.0,True
0791_01,Neila Mcfarmerson,Earth,G/115/P,24.0,False
0793_01,Millie Powenoble,Earth,G/117/P,39.0,False
0794_01,Nakes Dutte,Mars,F/144/S,19.0,True
0794_02,Squars Dutte,Mars,F/144/S,27.0,True
0795_01,Pristy Klindsey,Earth,F/145/S,34.0,False
0796_01,Alatrix Unfile,Europa,D/28/S,28.0,True
0797_01,Hery Noelan,Earth,F/146/S,29.0,False
0798_01,Ecco Gelle,Mars,F/147/S,38.0,True
0799_01,Genibah Presstic,Europa,A/6/P,,False
0802_01,Plat Pimne,Mars,F/148/S,1.0,True
0805_01,Glueba Chuble,Europa,C/29/P,36.0,True
0806_01,Deaney Nieldson,Earth,F/149/S,31.0,False
0806_02,Bonyam Nieldson,Earth,G/120/S,1.0,True
0808_01,Benew Ramoran,Earth,E/57/S,31.0,False
0809_01,Oaters Meake,Mars,F/151/S,10.0,True
0809_02,Crin Meake,Mars,F/151/S,,False
0809_03,Smal Meake,Mars,F/151/S,42.0,False
0809_04,Wales Meake,Mars,F/151/S,0.0,True
0811_01,Ranutz Knik,Mars,F/152/S,41.0,False
0811_02,Pan Nutte,Mars,F/152/S,0.0,True
0811_03,Phams Nutte,Mars,F/152/S,0.0,True
0813_01,Frouse Katte,Mars,F/169/P,59.0,True
0815_01,Wenise Meyersones,Earth,E/59/S,13.0,False
0816_01,Giedir Asoppor,Europa,E/60/S,24.0,False
0817_01,Carona Baxters,Earth,G/119/P,20.0,False
0818_01,Ksorab Couseced,Europa,B/29/S,71.0,True
0819_01,Patsya Gainney,Earth,G/121/S,23.0,True
0820_01,Hanry Strongers,Earth,F/154/S,15.0,True
0820_02,Sus Strongers,Earth,G/122/S,18.0,False
0822_01,Scotte Sweeton,Earth,F/156/S,19.0,True
0823_01,Chadie Carrishley,Earth,G/123/S,4.0,True
0823_02,Wenten Carrishley,Earth,,42.0,True
0824_01,Teda Chpie,Mars,F/158/S,51.0,False
0825_01,Alendy Wardendez,Earth,G/120/P,13.0,True
0826_01,Danna Hoopez,Earth,,27.0,True
0828_01,Juliey Santry,Earth,F/159/S,42.0,False
0828_02,Rosey Santry,Earth,F/159/S,41.0,True
0829_01,Myrace Carverson,Earth,F/170/P,21.0,True
0830_01,Eilan Hinesh,Earth,F/171/P,31.0,True
0833_01,Tarmus Poicaptic,Europa,,36.0,True
0834_01,Garry Pacerty,Earth,F/173/P,31.0,False
0835_01,Briane Frazie,Earth,G/124/S,14.0,False
0836_01,Set Butte,Mars,F/160/S,32.0,False
0839_01,Grumak Pokerheed,Europa,B/30/S,32.0,False
0840_01,Ebonyd Braymon,Earth,G/123/P,27.0,False
0845_01,Achbah Fueling,Europa,B/31/S,57.0,False
0846_01,Tera Simstravery,Earth,G/125/S,13.0,False
0848_01,Sts Raca,Mars,F/175/P,30.0,True
0848_02,Monam Raca,Mars,F/175/P,14.0,True
0849_01,Cellum Oidederval,Europa,B/32/S,27.0,True
0849_02,Tareson Oidederval,Europa,B/32/S,32.0,True
0850_01,Koops Nan,Mars,E/62/S,54.0,True
0851_01,Iandy Sarios,Earth,F/176/P,23.0,False
0853_01,Hamelik Ageurante,,A/9/S,38.0,True
0859_01,Eleaha Lambles,Earth,G/127/S,32.0,True
0860_01,,Earth,E/48/P,24.0,False
0863_01,Jone Walkerez,Earth,G/129/S,36.0,False
0863_02,Lynez Walkerez,Earth,G/129/S,11.0,False
0863_03,Rald Walkerez,Earth,G/129/S,6.0,False
0865_01,,Europa,B/35/S,36.0,True
0865_02,Neutria Sandul,Europa,B/35/S,22.0,True
0867_01,Ernice Stephendsey,Earth,F/163/S,,False
0868_01,Ianya Peckers,Earth,G/130/S,37.0,True
0869_01,Hilley Sweene,Earth,F/164/S,55.0,False
0870_01,Dessie Maynardner,Earth,G/126/P,,False
0871_01,Polar Geneltic,Europa,A/10/S,20.0,True
0873_01,Garyan Franton,Earth,F/180/P,16.0,False
0874_01,Breney Briggston,Earth,F/165/S,19.0,False
0875_01,,Earth,G/131/S,38.0,False
0876_01,Teryla Leodger,Earth,F/166/S,35.0,False
0877_01,Hallus Covetive,Europa,C/30/P,33.0,True
0878_01,Sceres Bancy,Mars,D/31/S,37.0,False
0879_01,Therta Lanks,Earth,,46.0,False
0881_01,Gollux Reedall,Europa,D/32/S,41.0,False
0883_01,Elson Malliamsey,Earth,G/127/P,13.0,False
0885_01,Chelsa Pittson,Earth,G/133/S,31.0,False
0885_02,Velyne Pittson,Earth,G/133/S,52.0,True
0889_01,Marfak Polksy,Europa,C/32/P,48.0,False
0889_02,Izaron Polksy,Europa,C/32/P,27.0,True
0890_01,,Mars,F/184/P,16.0,False
0893_01,Rica Barris,Earth,G/129/P,32.0,True
0898_01,Jilla Alldson,Earth,G/134/S,25.0,False
0899_01,Evane Warrishales,Earth,F/187/P,26.0,True
0899_02,Allene Warrishales,Earth,G/130/P,44.0,False
0901_01,Grake Porki,Mars,F/167/S,32.0,True
0902_01,Duana Jacostaney,Earth,F/188/P,18.0,True
0903_01,Nelley Rushorney,Earth,G/135/S,23.0,False
0904_01,Wein Alcemblery,Europa,C/33/P,44.0,False
0905_01,Gicks Kin,Mars,D/38/P,29.0,False
0906_01,Gwenda Hinetthews,Earth,F/168/S,19.0,True
0907_01,Achah Cassiding,Europa,B/34/P,41.0,False
0907_02,Marinon Cassiding,Europa,B/34/P,28.0,False
0910_01,Violey Burryerson,Earth,G/137/S,19.0,True
0911_01,Angars Blate,Mars,F/189/P,32.0,False
0911_02,Froops Blate,,F/189/P,74.0,True
0912_01,Dyonon Imprank,Europa,B/37/S,31.0,True
0913_01,Shail Parymider,Europa,E/51/P,38.0,False
0915_01,Jerrye Leodger,Earth,G/138/S,20.0,False
0918_01,Caseye Fuenterson,Earth,E/66/S,24.0,False
0919_01,Hery Kimons,Earth,F/190/P,26.0,False
0921_01,Gracy Vinston,Earth,G/139/S,44.0,False
0922_01,Shaiam Obedaming,Europa,B/35/P,33.0,True
0922_02,Achyon Obedaming,Europa,B/35/P,31.0,False
0923_01,Hadaron Stiviorad,Europa,C/38/S,,True
0923_02,Alpha Stiviorad,Europa,B/38/S,22.0,True
0924_01,Jona Chaellerty,Earth,E/67/S,33.0,False
0925_01,Skix Kraie,Mars,F/191/P,34.0,False
0925_02,Varkes Kraie,Mars,F/191/P,11.0,True
0925_03,Almone Kraie,Mars,F/191/P,41.0,True
0926_01,Minchib Asticit,Europa,B/39/S,30.0,True
0926_02,Alkeson Asticit,Europa,B/39/S,30.0,False
0927_01,Emmax Avisnydes,Earth,G/140/S,25.0,False
0928_01,Elene Ryanglasey,Earth,G/133/P,31.0,True
0930_01,Arlie Sweett,Earth,F/192/P,38.0,False
0930_02,Elanie Sweett,Earth,G/134/P,15.0,True
0931_01,Therie Flynnis,Earth,F/193/P,19.0,True
0932_01,Boats Pette,Mars,,29.0,True
0933_01,,Europa,C/35/P,30.0,True
0933_02,Astorux Fawnsive,Europa,C/35/P,29.0,False
0935_01,Terly Rocknight,Earth,F/194/P,36.0,False
0938_01,Earlie Solinez,Earth,F/172/S,24.0,False
0938_02,Walles Solinez,Earth,E/68/S,30.0,True
0938_03,Tiney Solinez,Earth,G/143/S,0.0,True
0939_01,Eulah Peter,Earth,G/135/P,15.0,True
0940_01,Armen Byerton,Earth,G/136/P,38.0,True
0941_01,Carita Steeletters,Earth,F/195/P,13.0,False
0942_01,Triple Vloaf,Mars,F/196/P,18.0,False
0944_01,Hilley Weaverays,Earth,G/137/P,16.0,False
0944_02,Terrie Weaverays,Earth,G/137/P,8.0,False
0946_01,Verly Emenez,Earth,F/198/P,19.0,True
0947_01,Lyny Frandriquez,Earth,G/138/P,26.0,False
0949_01,Benny Johnsby,Earth,G/140/P,15.0,True
0951_01,Done Lunapperts,Earth,G/144/S,38.0,True
0952_01,Grios Colle,Mars,F/175/S,45.0,False
0953_01,Erice Potters,Earth,F/199/P,48.0,False
0955_01,Glena Smalloney,Earth,G/145/S,17.0,False
0956_01,Jimen Bartez,Earth,E/70/S,28.0,True
0957_01,Waffs Hapie,Mars,F/201/P,41.0,True
0960_01,Lorian Youngrayes,Earth,E/72/S,19.0,False
0961_01,Gailia Lewinez,Earth,G/141/P,14.0,True
0964_01,Alderak Platch,Europa,B/36/P,21.0,True
0964_02,Weidus Platch,Europa,B/36/P,48.0,True
0965_01,Wacks Depie,Mars,F/178/S,19.0,False
0966_01,Duana Fulloydez,Earth,F/179/S,29.0,False
0968_01,Tyrona Figuez,Earth,E/53/P,20.0,False
0969_01,Lar Emone,Mars,F/202/P,44.0,True
0970_01,Tamie Blace,Earth,G/142/P,19.0,True
0971_01,,Earth,G/143/P,64.0,False
0972_01,Glendy Humphreyes,Earth,E/54/P,21.0,False
0975_01,Allena Hoppernardy,Earth,E/56/P,32.0,True
0976_01,Tonyn Sweeton,Earth,G/146/S,20.0,False
0978_01,Lesley Coxterez,Earth,F/203/P,24.0,False
0979_01,Gimph Fushausive,Europa,B/40/S,44.0,True
0982_01,Eriky Hewson,Earth,G/145/P,57.0,True
0982_02,Joyton Hewson,Earth,G/145/P,51.0,False
0983_01,Teremy Wiggs,Earth,G/149/S,34.0,True
0984_01,Wen Woodwin,Earth,G/150/S,45.0,False
0984_02,,Earth,F/182/S,24.0,False
0984_03,Morrie Sweekstarks,Earth,G/150/S,23.0,False
0984_04,Lyde Sweekstarks,Earth,G/150/S,30.0,True
0984_05,Greggy Sweekstarks,Earth,F/182/S,20.0,False
0984_06,Walley Sweekstarks,Earth,G/150/S,22.0,True
0984_07,Shery Flemaney,Earth,G/150/S,,False
0984_08,Alancy Flemaney,Earth,G/150/S,71.0,True
0985_01,Dory Reyerson,Earth,E/57/P,18.0,True
0987_01,Fayen Norrison,Earth,F/204/P,16.0,False
0988_01,Lyne Bartez,,G/151/S,28.0,False
0988_02,Jeresa Bartez,Earth,E/73/S,36.0,True
0989_01,Kayd Moranthons,Earth,G/146/P,6.0,False
0990_01,Tonia Cochrisons,Earth,F/183/S,26.0,False
0991_01,Bethew Acobsond,Earth,G/152/S,27.0,False
0992_01,Zino Kiling,Europa,D/35/S,49.0,True
0992_02,Tareson Kiling,Europa,D/35/S,29.0,False
0992_03,Matan Herpumble,Europa,D/35/S,46.0,True
0992_04,Naosa Herpumble,Europa,,35.0,False
0992_05,Sinon Kiling,Europa,D/35/S,17.0,True
0992_06,Weidus Kiling,Europa,D/35/S,37.0,False
0993_01,Juanie Miltongson,Earth,F/184/S,24.0,False
0994_01,Ellene Wartyson,Earth,G/153/S,47.0,False
0994_02,Dell Wartyson,Earth,F/185/S,26.0,False
0995_01,Chabik Barmant,Europa,C/36/P,46.0,True
0997_01,Berios Shpie,Mars,F/186/S,27.0,False
0998_01,Muonin Suptibler,Europa,C/37/P,56.0,True
1000_01,Alus Harte,Mars,D/39/P,18.0,False
1001_01,Nadie Llonovancis,Earth,G/154/S,15.0,False
1002_01,Caish Leste,Mars,F/187/S,3.0,True
1002_02,Bun Leste,Mars,F/187/S,42.0,False
